,phrase,label,sentiment,subjectivity,language,count
Oliver Stone,Oliver Stone,PERSON,-0.03333333333333333,0.03333333333333333,en,5
Sandy Hook Elementary School,Sandy Hook Elementary School,PERSON,0.2736363636363636,0.5071212121212121,en,5
Maya Hawke,Maya Hawke,PERSON,0.055999999999999994,0.21333333333333332,en,5
Megan Rapinoe,Megan Rapinoe,PERSON,0.15,0.25,en,5
Colin Farrell,Colin Farrell,PERSON,-0.34266233766233767,0.6565422077922077,en,5
Jonathan Diller,Jonathan Diller,PERSON,-0.002727272727272731,0.33090909090909093,en,5
Julianne Goddard,Julianne Goddard,PERSON,0.06000000000000001,0.29000000000000004,en,5
CLEVELAND Dawn Staley,CLEVELAND Dawn Staley,PERSON,0.09999999999999999,0.22999999999999998,en,5
Keke Palmer,Keke Palmer,PERSON,0.08727272727272727,0.3709090909090909,en,5
Bad Bunny,Bad Bunny,PERSON,-0.3321818181818181,0.5881111111111111,en,5
Andrew Scott,Andrew Scott,PERSON,-0.34266233766233767,0.6565422077922077,en,5
Nicki Collen,Nicki Collen,PERSON,0.012222222222222214,0.2719444444444445,en,5
Lara Trump,Lara Trump,PERSON,-0.00452380952380953,0.26690476190476187,en,5
Vladimir Putin,Vladimir Putin,PERSON,0.12564444444444445,0.24435555555555552,en,5
Tom Brady Netflix,Tom Brady Netflix,PERSON,-0.1812301587301587,0.5193650793650794,en,5
Nikki Glaser Reveals,Nikki Glaser Reveals,PERSON,0.025,0.06666666666666667,en,5
Frazer Harrison,Frazer Harrison,PERSON,0.16863636363636364,0.29545454545454547,en,5
Elena Zhukova,Elena Zhukova,PERSON,-0.034949494949494966,0.20646464646464646,en,5
jake gyllenhaal,jake gyllenhaal,PERSON,0.20075757575757575,0.37277777777777776,en,5
Mick Jagger,Mick Jagger,PERSON,0.2633333333333333,0.41,en,5
Robert Kraft Joke,Robert Kraft Joke,PERSON,0.11144444444444446,0.5208888888888888,en,5
AntÃ³nio Guterres,AntÃ³nio Guterres,PERSON,0.11257575757575755,0.301030303030303,en,5
Omar Sy,Omar Sy,PERSON,-0.03500000000000001,0.28500000000000003,en,5
Robert Kraft Massage Joke,Robert Kraft Massage Joke,PERSON,0.03454545454545454,0.5366666666666667,en,5
Rob Gronkowski,Rob Gronkowski,PERSON,0.23800000000000004,0.4053333333333334,en,5
Martin Luther King,Martin Luther King,PERSON,-0.056000000000000015,0.312,en,5
Nancy Mace,Nancy Mace,PERSON,0.0,0.0,en,5
Barack Obama,Barack Obama,PERSON,0.2,0.22666666666666666,en,5
Hunter Schafer,Hunter Schafer,PERSON,0.025,0.13333333333333333,en,4
Bennett - Vois,Bennett - Vois,PERSON,0.0,0.0,en,4
Pete Buttigieg,Pete Buttigieg,PERSON,-0.12118055555555557,0.617361111111111,en,4
Lari Luke - Shallow Love03,Lari Luke - Shallow Love03,PERSON,-0.3333333333333333,0.5,en,4
William John Garner,William John Garner,PERSON,0.0,0.0,en,4
Michael Marcagi - Scared,Michael Marcagi - Scared,PERSON,0.0,0.0,en,4
Conan Gray - Heather04,Conan Gray - Heather04,PERSON,0.0,0.0,en,4
Xi Jinping,Xi Jinping,PERSON,0.06609848484848485,0.2231060606060606,en,4
Brad Pitt,Brad Pitt,PERSON,0.04261363636363636,0.11363636363636363,en,4
Sabrina Carpenter - Feather02,Sabrina Carpenter - Feather02,PERSON,0.0,0.0,en,4
John Bolton,John Bolton,PERSON,0.0,0.0,en,4
Niall Horan - Heaven03,Niall Horan - Heaven03,PERSON,0.0,0.0,en,4
Kenya Grace - Strangers05,Kenya Grace - Strangers05,PERSON,0.0,0.0,en,4
Heidi Klum - Sunglasses,Heidi Klum - Sunglasses,PERSON,0.0,0.0,en,4
